sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:05.000306,2025-02-13 16:45:05.421072,1739436305.000306,1739436305.421072,369.555978,369.976744,0.420767,5,6,299,348,65,64,52,52,59.8,58.0,5684.855,6616.487,39,36,13,12,0,0,7.8,6.0,0.0942007303237915,0.08415322303771973,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.072,0.18,0.015,0.0,0.034409,0.061607,1,ddos,0,Normal
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:45:05.125317,2025-02-13 16:45:05.625296,1739436305.125317,1739436305.625296,369.680989,370.180968,0.49998,6792,3896,402246,249248,65,64,52,52,59.223,63.975,6436193.201,3988127.372,49062,46656,13,12,0,0,7.223,11.975,7.362376957223371e-05,0.00012833481422590813,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.556,0.998,0.0,0.0,0.0,0.0,250.464,251.0,0.0,0.0,0.279,0.004,0.0,0.0,0.04585,0.000101,1,ddos,1,ddos
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:05.380257,2025-02-13 16:45:05.796288,1739436305.380257,1739436305.796288,369.935929,370.35196,0.416032,13,9,793,564,65,64,52,52,61.0,62.667,15248.823,10845.316,117,96,13,12,0,0,9.0,10.667,0.03103458881378174,0.04141801595687866,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.692,0.889,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.092,0.044,0.005,0.0,0.036985,0.005435,1,ddos,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:05.460784,2025-02-13 16:45:05.796373,1739436305.460784,1739436305.796373,370.016456,370.352045,0.33559,10,14,650,848,65,64,65,52,65.0,60.571,15495.101,20215.148,130,120,13,12,13,0,13.0,8.571,0.03252455923292372,0.025814533233642578,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.291,0.0,0.0,9.7e-05,0.028972,1,ddos,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:05.600718,2025-02-13 16:45:06.046516,1739436305.600718,1739436306.046516,370.15639,370.602188,0.445799,5,6,299,348,65,64,52,52,59.8,58.0,5365.648,6244.968,39,36,13,12,0,0,7.8,6.0,0.09956103563308716,0.08915958404541016,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.149,0.129,0.044,0.0,0.071637,0.035919,1,ddos,0,Normal
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:45:05.625380,2025-02-13 16:45:06.125367,1739436305.62538,1739436306.125367,370.181052,370.681039,0.499988,6603,3869,391470,247176,65,64,52,52,59.287,63.886,6263671.744,3954911.812,48074,45372,13,12,0,0,7.281,11.727,7.573159237191085e-05,0.00012926083932618198,64.0,64.0,1.0,0.98,0.0,0.0,0.0,0.0,0.56,0.977,0.001,0.02,0.0,0.0,274.359,885.25,0.0,0.0,0.329,0.001,0.0,0.0,0.046971,9.4e-05,1,ddos,1,ddos
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:06.003324,2025-02-13 16:45:06.502215,1739436306.003324,1739436306.502215,370.558996,371.057887,0.498892,11,7,637,436,65,64,52,52,57.909,62.286,10214.638,6991.495,65,72,13,12,0,0,5.909,10.286,0.049887990951538085,0.08314748605092366,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.455,0.857,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.133,0.0,0.0,0.0,0.045283,0.000143,1,ddos,0,Normal
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:45:06.125394,2025-02-13 16:45:06.625310,1739436306.125394,1739436306.62531,370.681066,371.180982,0.499917,6687,3752,395837,240032,65,64,52,52,59.195,63.974,6334445.567,3841150.874,48113,44928,13,12,0,0,7.195,11.974,7.47705411668527e-05,0.00013325996826057973,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.553,0.998,0.0,0.0,0.0,0.0,250.453,251.0,0.0,0.0,0.308,0.002,0.0,0.0,0.046902,9.8e-05,1,ddos,1,ddos
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:06.200272,2025-02-13 16:45:06.636013,1739436306.200272,1739436306.636013,370.755944,371.191685,0.435742,9,9,543,543,65,65,52,52,60.333,60.333,9969.203,9969.203,75,75,13,13,0,0,8.333,8.333,0.05186614394187927,0.054467618465423584,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.667,0.0,0.0,0.0,0.0,250.333,250.333,0.0,0.0,0.109,0.179,0.0,0.0,0.033259,0.043597,1,ddos,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:06.609641,2025-02-13 16:45:07.052201,1739436306.609641,1739436307.052201,371.165313,371.607873,0.442561,13,7,767,448,65,64,52,64,59.0,64.0,13864.757,8098.319,91,84,13,12,0,12,7.0,12.0,0.03687999645868937,0.07373384634653728,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.538,1.0,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.145,0.004,0.0,0.0,0.043899,0.000711,1,ddos,0,Normal
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:45:06.625408,2025-02-13 16:45:07.125395,1739436306.625408,1739436307.125395,371.18108,371.681067,0.499988,6787,3819,401611,244016,65,64,52,52,59.174,63.895,6425928.611,3904348.725,48607,45036,13,12,0,0,7.162,11.793,7.365089301826889e-05,0.00013095524499652397,64.0,64.0,1.0,0.987,0.0,0.0,0.0,0.0,0.551,0.983,0.001,0.013,0.0,0.0,297.029,659.898,0.0,0.0,0.443,0.003,0.0,0.0,0.047134,9.8e-05,1,ddos,1,ddos
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:06.656438,2025-02-13 16:45:06.700236,1739436306.656438,1739436306.700236,371.21211,371.255908,0.043799,5,7,325,424,65,64,65,52,65.0,60.571,59362.127,77444.744,65,60,13,12,13,0,13.0,8.571,0.00019150972366333008,0.007299661636352539,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.043,0.0,0.0,9.3e-05,0.007224,1,ddos,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:06.800548,2025-02-13 16:45:07.236583,1739436306.800548,1739436307.236583,371.35622,371.792255,0.436036,5,6,299,348,65,64,52,52,59.8,58.0,5485.787,6384.795,39,36,13,12,0,0,7.8,6.0,0.09708648920059204,0.08720698356628417,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.128,0.17,0.026,0.0,0.053573,0.048287,1,ddos,0,Normal
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:45:07.125445,2025-02-13 16:45:07.625439,1739436307.125445,1739436307.625439,371.681117,372.181111,0.499995,6988,3832,412984,245116,65,64,52,52,59.099,63.966,6607809.556,3921894.909,49608,45852,13,12,0,0,7.099,11.966,7.155348648239449e-05,0.00013047925052428737,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.546,0.997,0.0,0.0,0.0,0.0,250.456,251.0,0.0,0.0,0.348,0.002,0.0,0.0,0.046772,9.5e-05,1,ddos,1,ddos
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:07.149339,2025-02-13 16:45:07.647491,1739436307.149339,1739436307.647491,371.705011,372.203163,0.498153,19,10,1118,640,65,64,52,64,58.842,64.0,17954.323,10277.966,130,120,13,12,0,12,6.842,12.0,0.02766949600643582,0.05533443556891547,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.526,1.0,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.102,0.004,0.0,0.0,0.040223,0.000557,1,ddos,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:07.308852,2025-02-13 16:45:07.792223,1739436307.308852,1739436307.792223,371.864524,372.347895,0.483372,10,14,650,848,65,64,65,52,65.0,60.571,10757.76,14034.739,130,120,13,12,13,0,13.0,8.571,0.04914132754007975,0.03718238610487718,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.441,0.0,0.0,9.3e-05,0.040697,1,ddos,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:07.400023,2025-02-13 16:45:07.815386,1739436307.400023,1739436307.815386,371.955695,372.371058,0.415364,5,6,299,348,65,64,52,52,59.8,58.0,5758.803,6702.554,39,36,13,12,0,0,7.8,6.0,0.10251253843307495,0.0830726146697998,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.046,0.195,0.005,0.0,0.024278,0.069641,1,ddos,0,Normal
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:45:07.625535,2025-02-13 16:45:08.125517,1739436307.625535,1739436308.125517,372.181207,372.681189,0.499983,6933,3809,409966,243724,65,64,52,52,59.133,63.986,6559680.601,3899717.525,49426,45648,13,12,0,0,7.129,11.984,7.208526581611787e-05,0.00013129776265440867,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.548,0.999,0.0,0.0,0.0,0.0,264.153,259.367,0.0,0.0,0.251,0.002,0.0,0.0,0.047977,9.3e-05,1,ddos,1,ddos
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:07.692268,2025-02-13 16:45:08.071772,1739436307.692268,1739436308.071772,372.24794,372.627444,0.379505,7,5,403,296,65,64,52,52,57.571,59.2,8495.272,6239.704,39,36,13,12,0,0,5.571,7.2,0.06325070063273112,0.08810096979141235,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.429,0.6,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.067,0.255,0.0,0.0,0.02918,0.06021,1,ddos,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:08.000201,2025-02-13 16:45:08.405569,1739436308.000201,1739436308.405569,372.555873,372.961241,0.405369,4,5,234,296,65,64,52,52,58.5,59.2,4618.014,5841.59,26,36,13,12,0,0,6.5,7.2,0.13339106241861978,0.09997552633285522,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.6,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.057,0.195,0.005,0.0,0.027874,0.084526,1,ddos,0,Normal
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:45:08.125612,2025-02-13 16:45:08.625534,1739436308.125612,1739436308.625534,372.681284,373.181206,0.499923,6835,3780,404027,241872,65,64,52,52,59.111,63.987,6465427.196,3870547.777,48607,45312,13,12,0,0,7.111,11.987,7.315218570743837e-05,0.0001322609244531095,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.547,0.999,0.0,0.0,0.0,0.0,250.465,251.0,0.0,0.0,0.313,0.002,0.0,0.0,0.048188,9.7e-05,1,ddos,1,ddos
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:08.220298,2025-02-13 16:45:08.708419,1739436308.220298,1739436308.708419,372.77597,373.264091,0.488122,18,9,1053,576,65,64,52,64,58.5,64.0,17257.979,9440.262,117,108,13,12,0,12,6.5,12.0,0.028713001924402574,0.06099751591682434,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.113,0.005,0.0,0.0,0.03371,0.000659,1,ddos,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:08.528052,2025-02-13 16:45:09.019888,1739436308.528052,1739436309.019888,373.083724,373.57556,0.491837,12,9,699,543,65,65,52,52,58.25,60.333,11369.624,8832.197,75,75,13,13,0,0,6.25,8.333,0.04471234841780229,0.06147286295890808,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.667,0.0,0.0,0.0,0.0,250.0,250.333,0.0,0.0,0.138,0.195,0.0,0.0,0.030777,0.038755,1,ddos,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:08.584542,2025-02-13 16:45:08.632162,1739436308.584542,1739436308.632162,373.140214,373.187834,0.047621,5,7,325,424,65,64,65,52,65.0,60.571,54597.695,71228.993,65,60,13,12,13,0,13.0,8.571,0.00020396709442138672,0.007936676343282064,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.047,0.0,0.0,0.000103,0.007852,1,ddos,0,Normal
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:45:08.625686,2025-02-13 16:45:09.125648,1739436308.625686,1739436309.125648,373.181358,373.68132,0.499963,6828,3919,403970,250120,65,64,52,52,59.164,63.822,6463997.154,4002215.432,48594,46020,13,12,0,0,7.117,11.743,7.323305865620666e-05,0.00012756355445320476,64.0,64.0,1.0,0.99,0.0,0.0,0.0,0.0,0.547,0.979,0.006,0.01,0.0,0.0,435.6,568.145,0.0,0.0,0.333,0.002,0.0,0.0,0.04854,0.000101,1,ddos,1,ddos
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:08.759582,2025-02-13 16:45:09.150246,1739436308.759582,1739436309.150246,373.315254,373.705918,0.390665,8,4,468,256,65,64,52,64,58.5,64.0,9583.662,5242.345,52,48,13,12,0,12,6.5,12.0,0.055809123175484796,0.130172332127889,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.19,0.0,0.0,0.0,0.055738,0.000133,1,ddos,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:09.060505,2025-02-13 16:45:09.493515,1739436309.060505,1739436309.493515,373.616177,374.049187,0.433011,5,5,299,284,65,64,52,52,59.8,56.8,5524.108,5246.979,39,24,13,12,0,0,7.8,4.8,0.10825002193450928,0.10824650526046753,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.094,0.14,0.0,0.0,0.040126,0.054518,1,ddos,0,Normal
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:45:09.125774,2025-02-13 16:45:09.625709,1739436309.125774,1739436309.625709,373.681446,374.181381,0.499936,6849,3827,404963,244808,65,64,52,52,59.127,63.969,6480235.524,3917428.254,48815,45804,13,12,0,0,7.127,11.969,7.299344255545429e-05,0.00013064191532085158,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.548,0.997,0.0,0.0,0.0,0.0,250.454,251.0,0.0,0.0,0.356,0.002,0.0,0.0,0.047887,9.5e-05,1,ddos,1,ddos
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:09.294112,2025-02-13 16:45:09.744229,1739436309.294112,1739436309.744229,373.849784,374.299901,0.450118,14,9,845,576,65,64,52,64,60.357,64.0,15018.28,10237.313,117,108,13,12,0,12,8.357,12.0,0.03462439316969652,0.05032414197921753,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.643,1.0,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.102,0.004,0.0,0.0,0.042032,0.000634,1,ddos,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:09.396871,2025-02-13 16:45:09.864248,1739436309.396871,1739436309.864248,373.952543,374.41992,0.467378,10,14,650,848,65,64,65,52,65.0,60.571,11125.899,14515.019,130,120,13,12,13,0,13.0,8.571,0.047009680006239146,0.03595207287715031,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.422,0.0,0.0,8.3e-05,0.039162,1,ddos,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:09.600028,2025-02-13 16:45:10.056901,1739436309.600028,1739436310.056901,374.1557,374.612573,0.456874,6,6,351,348,65,64,52,52,58.5,58.0,6146.115,6093.585,39,36,13,12,0,0,6.5,6.0,0.09137082099914551,0.09137458801269531,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.118,0.133,0.0,0.0,0.040207,0.043144,1,ddos,0,Normal
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:45:09.625883,2025-02-13 16:45:10.125819,1739436309.625883,1739436310.125819,374.181555,374.681491,0.499937,7015,3818,413988,244256,65,64,52,52,59.015,63.975,6624644.489,3908589.534,49192,45720,13,12,0,0,7.012,11.975,7.127586986932246e-05,0.00013092952715279327,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.539,0.998,0.0,0.0,0.0,0.0,259.464,251.0,0.0,0.0,0.281,0.001,0.0,0.0,0.047475,9.4e-05,1,ddos,1,ddos
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:09.819311,2025-02-13 16:45:10.276809,1739436309.819311,1739436310.276809,374.374983,374.832481,0.457499,8,6,468,360,65,64,52,52,58.5,60.0,8183.623,6295.095,52,48,13,12,0,0,6.5,8.0,0.06535686765398298,0.08331761360168458,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.667,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.118,0.185,0.0,0.0,0.038849,0.037758,1,ddos,0,Normal
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:45:10.126008,2025-02-13 16:45:10.625983,1739436310.126008,1739436310.625983,374.68168,375.181655,0.499976,7051,3942,415999,251648,65,64,52,52,58.999,63.838,6656303.955,4026561.548,49075,46392,13,12,0,0,6.96,11.769,7.090480615061226e-05,0.00012682138194713578,64.0,64.0,1.0,0.991,0.0,0.0,0.0,0.0,0.535,0.981,0.005,0.009,0.0,0.0,402.856,525.872,0.0,0.0,0.441,0.428,0.0,0.0,0.04871,0.004818,1,ddos,1,ddos
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:10.200363,2025-02-13 16:45:10.656658,1739436310.200363,1739436310.656658,374.756035,375.21233,0.456296,6,6,351,348,65,64,52,52,58.5,58.0,6153.9,6101.302,39,36,13,12,0,0,6.5,6.0,0.09125280380249023,0.09125900268554688,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.056,0.159,0.0,0.0,0.023046,0.063619,1,ddos,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:10.332854,2025-02-13 16:45:10.809824,1739436310.332854,1739436310.809824,374.888526,375.365496,0.476971,12,6,702,384,65,64,52,64,58.5,64.0,11774.302,6440.644,78,72,13,12,0,12,6.5,12.0,0.043360905213789505,0.09536781311035156,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.138,0.005,0.0,0.0,0.042876,0.000899,1,ddos,0,Normal
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:45:10.626055,2025-02-13 16:45:11.125970,1739436310.626055,1739436311.12597,375.181727,375.681642,0.499916,6772,3719,399789,237932,65,64,52,52,59.036,63.977,6397700.291,3807552.548,47645,44544,13,12,0,0,7.036,11.977,7.380947653325793e-05,0.00013445801091104378,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.541,0.998,0.0,0.0,0.0,0.0,250.46,251.0,0.0,0.0,0.328,0.007,0.0,0.0,0.049709,9.7e-05,1,ddos,1,ddos
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:10.691655,2025-02-13 16:45:10.740219,1739436310.691655,1739436310.740219,375.247327,375.295891,0.048565,5,7,325,424,65,64,65,52,65.0,60.571,53536.282,69844.257,65,60,13,12,13,0,13.0,8.571,0.00018924474716186523,0.008094032605489096,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.048,0.0,0.0,8.5e-05,0.008027,1,ddos,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:10.799994,2025-02-13 16:45:11.212656,1739436310.799994,1739436311.212656,375.355666,375.768328,0.412663,11,9,647,543,65,65,52,52,58.818,60.333,12542.922,10526.749,75,75,13,13,0,0,6.818,8.333,0.04126200675964355,0.05158275365829468,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.545,0.667,0.0,0.0,0.0,0.0,249.909,250.333,0.0,0.0,0.148,0.175,0.0,0.0,0.033919,0.028367,1,ddos,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:10.920753,2025-02-13 16:45:11.411787,1739436310.920753,1739436311.411787,375.476425,375.967459,0.491035,8,4,468,256,65,64,52,64,58.5,64.0,7624.711,4170.782,52,48,13,12,0,12,6.5,12.0,0.07014771870204381,0.1636033058166504,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.223,0.0,0.0,0.0,0.070065,0.000152,1,ddos,0,Normal
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:45:11.126315,2025-02-13 16:45:11.626272,1739436311.126315,1739436311.626272,375.681987,376.181944,0.499958,6974,3792,411861,242592,65,64,52,52,59.057,63.975,6590331.615,3881799.265,49205,45408,13,12,0,0,7.055,11.975,7.169895973572101e-05,0.00013186019066297673,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.543,0.998,0.0,0.0,0.0,0.0,254.989,251.0,0.0,0.0,0.392,0.004,0.0,0.0,0.048445,0.0001,1,ddos,1,ddos
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:11.400028,2025-02-13 16:45:11.805238,1739436311.400028,1739436311.805238,375.9557,376.36091,0.405211,5,6,299,348,65,64,52,52,59.8,58.0,5903.097,6870.494,39,36,13,12,0,0,7.8,6.0,0.09102898836135864,0.0810420036315918,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.062,0.159,0.0,0.0,0.031172,0.059412,1,ddos,0,Normal
